,amount,delta,Prev_Amount,day_of_week,day,hour,time
42663,50.0,21.315578703703704,100.0,6,27,21,2019-01-27 21:48:24
42664,5.0,0.37175925925925923,50.0,5,23,4,2019-02-23 04:25:00
42665,100.0,13.380428240740741,100.0,0,25,17,2019-02-25 17:35:51
42666,300.0,10.439594907407407,300.0,0,25,18,2019-02-25 18:39:07
42667,100.0,49.237685185185185,1000.0,4,22,16,2019-02-22 16:49:14
42668,10.0,12.975787037037037,50.0,3,24,16,2019-01-24 16:37:04
42669,1000.0,33.17116898148148,1000.0,3,28,9,2019-02-28 09:52:23
42670,100.0,20.182129629629628,50.0,6,10,16,2019-03-10 16:40:20
42671,100.0,9.89962962962963,50.0,5,9,15,2019-03-09 15:46:38
42672,100.0,3.4928935185185184,100.0,0,14,20,2019-01-14 20:26:55
42673,500.0,27.99023148148148,1000.0,4,15,8,2019-02-15 08:28:53
42674,50.0,9.806574074074074,80.0,1,5,11,2019-03-05 11:12:09
42675,100.0,10.899976851851852,100.0,1,29,3,2019-01-29 03:00:11
42676,50.0,6.818090277777777,50.0,2,30,9,2019-01-30 09:55:04
42677,50.0,1.077060185185185,50.0,1,12,9,2019-02-12 09:42:21
42678,30.0,3.115196759259259,20.0,1,19,16,2019-03-19 16:35:16
42679,100.0,2.968136574074074,150.0,5,23,14,2019-02-23 14:59:07
42680,100.0,0.8608101851851852,50.0,2,20,16,2019-03-20 16:29:11
42681,50.0,2.04,3.0,5,9,17,2019-02-09 17:35:25
42682,50.0,13.231678240740742,50.0,4,15,16,2019-03-15 16:50:23
42683,20.0,1.9531712962962964,10.0,6,27,11,2019-01-27 11:10:29
42684,100.0,2.5288773148148147,200.0,1,26,7,2019-02-26 07:17:22
42685,500.0,11.666018518518518,500.0,2,13,6,2019-02-13 06:58:07
42686,20.0,0.016458333333333332,50.0,4,18,17,2019-01-18 17:00:54
42687,100.0,9.089097222222222,100.0,6,3,18,2019-02-03 18:28:58
42688,100.0,0.009930555555555555,100.0,1,15,11,2019-01-15 11:12:23
42689,500.0,28.81775462962963,500.0,1,26,13,2019-02-26 13:17:12
42690,100.0,9.09662037037037,100.0,2,6,12,2019-02-06 12:43:07
42691,300.0,9.192349537037037,500.0,6,24,21,2019-03-24 21:16:37
42692,50.0,35.23854166666667,270.0,5,9,12,2019-02-09 12:18:27
42693,100.0,2.6610416666666667,100.0,6,13,6,2019-01-13 06:10:20
42694,100.0,0.008240740740740741,100.0,5,16,19,2019-03-16 19:33:38
42695,100.0,20.856064814814815,100.0,0,18,12,2019-02-18 12:19:03
42696,700.0,24.885231481481483,300.0,5,2,15,2019-02-02 15:33:43
42697,500.0,2.0751851851851852,200.0,5,26,19,2019-01-26 19:33:08
42698,150.0,0.26618055555555553,200.0,4,15,3,2019-03-15 03:45:51
42699,100.0,0.004166666666666667,100.0,0,18,9,2019-02-18 09:33:29
42700,50.0,0.3869097222222222,20.0,1,19,17,2019-02-19 17:46:40
42701,45.0,2.477824074074074,100.0,2,16,17,2019-01-16 17:21:19
42702,100.0,22.975324074074074,100.0,1,26,2,2019-03-26 02:41:38
42703,100.0,0.05753472222222222,100.0,6,6,12,2019-01-06 12:08:40
42704,70.0,2.9400810185185184,50.0,3,14,5,2019-02-14 05:50:05
42705,300.0,22.47037037037037,100.0,0,25,15,2019-02-25 15:56:47
42706,100.0,58.054780092592594,20.0,0,25,19,2019-03-25 19:08:33
42707,150.0,46.01820601851852,400.0,4,15,18,2019-03-15 18:19:00
42708,1500.0,30.217442129629628,1500.0,0,4,13,2019-03-04 13:42:55
42709,100.0,6.174479166666667,100.0,3,24,18,2019-01-24 18:15:40
42710,300.0,20.41578703703704,500.0,2,20,14,2019-02-20 14:38:51
42711,200.0,15.034513888888888,200.0,2,13,16,2019-02-13 16:12:27
42712,100.0,7.706516203703703,50.0,3,14,9,2019-02-14 09:05:44
42713,150.0,5.7764699074074075,500.0,4,8,12,2019-02-08 12:09:00
42714,100.0,5.111458333333333,80.0,3,14,22,2019-03-14 22:03:26
42715,300.0,34.023854166666666,330.0,5,23,16,2019-02-23 16:00:05
42716,20.0,0.0020717592592592593,30.0,0,21,11,2019-01-21 11:18:14
42717,500.0,11.645243055555556,400.0,1,12,9,2019-03-12 09:09:32
42718,50.0,5.249548611111111,50.0,0,18,14,2019-02-18 14:39:46
42719,100.0,5.033171296296296,100.0,5,9,18,2019-03-09 18:47:46
42720,100.0,18.109803240740742,60.0,3,21,11,2019-02-21 11:08:57
42721,250.0,7.046053240740741,260.0,4,25,16,2019-01-25 16:37:11
42722,50.0,1.2172800925925926,100.0,0,4,17,2019-03-04 17:49:07
42723,350.0,18.862673611111113,350.0,3,21,14,2019-03-21 14:03:01
42724,150.0,39.798796296296295,300.0,3,28,8,2019-02-28 08:23:22
42725,200.0,15.467349537037038,500.0,1,12,20,2019-03-12 20:18:31
42726,100.0,15.31511574074074,100.0,0,4,19,2019-02-04 19:19:45
42727,500.0,15.78369212962963,1500.0,3,17,4,2019-01-17 04:09:17
42728,500.0,50.045636574074074,500.0,4,15,8,2019-03-15 08:47:51
42729,100.0,21.150324074074074,100.0,3,28,16,2019-02-28 16:24:32
42730,50.0,16.87528935185185,100.0,0,25,14,2019-03-25 14:27:17
42731,100.0,0.0039004629629629628,100.0,2,20,19,2019-02-20 19:28:46
42732,350.0,32.07164351851852,300.0,1,5,15,2019-02-05 15:28:58
42733,500.0,8.71443287037037,100.0,5,9,8,2019-03-09 08:10:13
42734,400.0,1.8693287037037036,400.0,5,26,9,2019-01-26 09:01:31
42735,80.0,5.036400462962963,100.0,3,24,8,2019-01-24 08:49:35
42736,5.0,28.080833333333334,20.0,1,26,3,2019-03-26 03:09:55
42737,100.0,3.604351851851852,50.0,3,28,8,2019-02-28 08:23:44
42738,100.0,0.004641203703703704,100.0,2,20,7,2019-02-20 07:35:32
42739,500.0,35.28975694444444,500.0,1,5,12,2019-02-05 12:49:44
42740,150.0,5.094780092592592,50.0,4,1,17,2019-03-01 17:46:54
42741,750.0,12.184756944444445,1000.0,1,22,15,2019-01-22 15:25:43
42742,100.0,10.901990740740741,100.0,4,8,4,2019-03-08 04:24:20
42743,100.0,8.29375,45.0,6,3,15,2019-03-03 15:22:46
42744,100.0,36.37942129629629,150.0,5,23,5,2019-02-23 05:24:20
42745,100.0,0.8454282407407407,100.0,4,4,8,2019-01-04 08:19:12
42746,270.0,25.077256944444443,400.0,1,5,5,2019-02-05 05:23:05
42747,50.0,6.680833333333333,50.0,6,3,7,2019-02-03 07:25:06
42748,100.0,2.961284722222222,100.0,0,4,7,2019-02-04 07:40:04
42749,400.0,3.3591203703703703,300.0,6,24,2,2019-02-24 02:09:32
42750,100.0,0.004780092592592593,100.0,1,15,12,2019-01-15 12:55:13
42751,500.0,30.881539351851853,500.0,4,8,14,2019-02-08 14:22:44
42752,500.0,10.460081018518519,300.0,4,8,6,2019-02-08 06:45:45
42753,198.0,5.232164351851852,139.0,1,5,16,2019-03-05 16:20:29
42754,100.0,7.290960648148148,50.0,6,20,21,2019-01-20 21:27:04
42755,10.0,8.813252314814815,5.0,3,24,14,2019-01-24 14:54:21
42756,200.0,12.032395833333334,800.0,3,28,19,2019-02-28 19:58:40
42757,300.0,20.789641203703702,300.0,3,21,10,2019-02-21 10:56:57
42758,2300.0,0.7246643518518519,2300.0,3,31,7,2019-01-31 07:25:26
42759,800.0,8.939872685185184,300.0,4,1,15,2019-02-01 15:38:20
42760,75.0,14.095358796296296,120.0,5,23,20,2019-03-23 20:16:53
42761,300.0,22.888912037037038,300.0,5,2,15,2019-02-02 15:46:23
42762,100.0,31.11517361111111,100.0,4,1,20,2019-03-01 20:18:46
42763,100.0,0.03958333333333333,7.0,1,26,10,2019-03-26 10:30:23
42764,100.0,3.257337962962963,100.0,3,31,17,2019-01-31 17:02:18
42765,500.0,31.727222222222224,400.0,5,9,6,2019-03-09 06:13:51
42766,50.0,22.104386574074073,100.0,6,10,16,2019-03-10 16:38:36
42767,100.0,0.3997337962962963,500.0,3,31,5,2019-01-31 05:47:57
42768,10.0,0.012349537037037037,50.0,1,1,10,2019-01-01 10:52:31
42769,50.0,27.015439814814815,50.0,1,12,17,2019-02-12 17:42:04
42770,100.0,22.34547453703704,200.0,1,29,12,2019-01-29 12:39:29
42771,70.0,1.984849537037037,70.0,3,21,14,2019-03-21 14:12:42
42772,200.0,0.0029745370370370373,100.0,1,19,8,2019-03-19 08:32:17
42773,50.0,37.082824074074075,50.0,4,22,17,2019-02-22 17:46:43
42774,62.0,2.394502314814815,54.0,1,22,16,2019-01-22 16:32:32
42775,500.0,17.606886574074075,500.0,6,3,8,2019-02-03 08:26:01
42776,20.0,23.818391203703705,277.0,0,4,8,2019-03-04 08:39:02
42777,100.0,11.041782407407407,90.0,2,6,6,2019-02-06 06:37:15
42778,100.0,5.911296296296296,100.0,2,30,11,2019-01-30 11:03:31
42779,200.0,28.356967592592593,315.0,1,5,16,2019-03-05 16:25:57
42780,200.0,2.154537037037037,100.0,2,16,18,2019-01-16 18:37:17
42781,100.0,32.96993055555556,100.0,3,7,6,2019-02-07 06:53:32
42782,200.0,12.973171296296297,200.0,3,21,12,2019-02-21 12:50:05
42783,150.0,18.214583333333334,250.0,1,5,20,2019-02-05 20:06:50
42784,350.0,43.71741898148148,400.0,2,6,8,2019-03-06 08:18:45
42785,100.0,11.125925925925927,98.0,1,19,16,2019-02-19 16:20:41
42786,100.0,25.90332175925926,100.0,2,30,12,2019-01-30 12:13:29
42787,250.0,13.658958333333333,500.0,2,13,17,2019-02-13 17:58:40
42788,70.0,9.91045138888889,50.0,0,4,16,2019-02-04 16:05:33
42789,700.0,8.155266203703704,700.0,0,25,19,2019-03-25 19:06:47
42790,100.0,32.919641203703705,100.0,0,4,16,2019-03-04 16:41:27
42791,100.0,8.12920138888889,100.0,0,14,18,2019-01-14 18:53:04
42792,100.0,0.001712962962962963,100.0,1,29,16,2019-01-29 16:03:08
42793,190.0,28.541354166666668,200.0,1,5,4,2019-02-05 04:27:29
42794,100.0,6.969305555555556,100.0,4,8,15,2019-03-08 15:47:51
42795,150.0,58.879641203703706,100.0,6,3,10,2019-03-03 10:50:38
42796,100.0,7.996099537037037,100.0,3,7,17,2019-03-07 17:53:28
42797,50.0,27.120474537037037,50.0,1,26,7,2019-02-26 07:08:07
42798,400.0,0.6949305555555556,500.0,2,27,10,2019-02-27 10:09:12
42799,100.0,8.077476851851852,100.0,1,19,16,2019-03-19 16:33:43
42800,50.0,1.1930671296296296,50.0,4,1,18,2019-03-01 18:04:55
42801,17.0,15.992141203703703,32.0,1,26,17,2019-02-26 17:21:11
42802,150.0,1.0135300925925925,100.0,5,23,17,2019-02-23 17:47:59
42803,50.0,3.046921296296296,50.0,6,24,13,2019-03-24 13:32:22
42804,53.0,10.95050925925926,45.0,5,2,17,2019-03-02 17:11:21
42805,100.0,2.914826388888889,100.0,5,12,8,2019-01-12 08:58:45
42806,150.0,35.90696759259259,250.0,1,5,16,2019-03-05 16:13:01
42807,400.0,32.9452662037037,400.0,5,2,4,2019-03-02 04:00:11
42808,100.0,1.8256018518518518,100.0,0,25,7,2019-03-25 07:56:45
42809,400.0,19.955416666666668,400.0,5,26,9,2019-01-26 09:16:23
42810,50.0,0.7402893518518519,50.0,3,14,11,2019-03-14 11:53:17
42811,200.0,42.97731481481482,450.0,3,14,15,2019-03-14 15:33:10
42812,500.0,15.19789351851852,400.0,6,27,10,2019-01-27 10:30:23
42813,100.0,5.176122685185185,100.0,0,18,11,2019-02-18 11:10:24
42814,100.0,30.958113425925927,100.0,0,25,17,2019-03-25 17:38:57
42815,450.0,26.233622685185185,500.0,2,6,16,2019-03-06 16:41:25
42816,200.0,62.120127314814816,98.0,5,23,16,2019-03-23 16:39:27
42817,50.0,10.128819444444444,80.0,6,13,14,2019-01-13 14:26:56
42818,20.0,22.197847222222222,300.0,0,28,15,2019-01-28 15:00:30
42819,1000.0,4.840949074074074,1000.0,0,25,8,2019-03-25 08:58:37
42820,300.0,10.950590277777778,300.0,6,10,9,2019-02-10 09:28:52
42821,250.0,25.008425925925927,250.0,4,8,16,2019-02-08 16:11:55
42822,100.0,1.118425925925926,100.0,5,23,10,2019-03-23 10:58:43
42823,100.0,33.914849537037036,100.0,3,14,13,2019-02-14 13:54:56
42824,2000.0,8.964201388888888,1800.0,3,7,14,2019-02-07 14:37:31
42825,450.0,23.346921296296298,450.0,3,28,14,2019-02-28 14:17:33
42826,50.0,0.13162037037037036,70.0,4,22,19,2019-02-22 19:19:15
42827,200.0,8.69037037037037,100.0,6,20,7,2019-01-20 07:52:51
42828,300.0,25.94877314814815,200.0,4,15,16,2019-03-15 16:02:54
42829,2500.0,17.92703703703704,1500.0,5,2,6,2019-02-02 06:15:06
42830,1000.0,11.142800925925926,370.0,6,3,17,2019-03-03 17:43:46
42831,2000.0,8.696273148148148,2000.0,4,1,6,2019-02-01 06:36:48
42832,200.0,22.158368055555556,250.0,2,20,7,2019-02-20 07:46:13
42833,100.0,34.97359953703704,100.0,4,15,18,2019-02-15 18:00:51
42834,200.0,0.016099537037037037,50.0,1,19,16,2019-02-19 16:32:45
42835,170.0,18.80809027777778,200.0,3,31,5,2019-01-31 05:36:29
42836,50.0,33.886180555555555,100.0,3,7,15,2019-03-07 15:02:24
42837,200.0,0.2543634259259259,300.0,6,3,18,2019-03-03 18:23:52
42838,150.0,53.345416666666665,250.0,1,12,16,2019-03-12 16:09:10
42839,380.0,40.27158564814815,370.0,1,19,16,2019-03-19 16:44:49
42840,500.0,2.5651273148148146,200.0,3,17,5,2019-01-17 05:37:27
42841,100.0,0.0012962962962962963,100.0,4,1,12,2019-03-01 12:08:47
42842,300.0,19.87417824074074,300.0,3,24,11,2019-01-24 11:29:09
42843,100.0,4.321041666666667,100.0,6,13,16,2019-01-13 16:00:27
42844,500.0,15.936006944444445,500.0,1,26,9,2019-02-26 09:57:12
42845,10.0,17.09197916666667,50.0,0,11,15,2019-02-11 15:33:28
42846,100.0,2.3226388888888887,100.0,4,18,14,2019-01-18 14:30:39
42847,50.0,0.007106481481481482,50.0,0,25,6,2019-02-25 06:20:06
42848,5.0,5.662418981481482,25.0,4,8,4,2019-03-08 04:32:19
42849,120.0,21.986087962962962,200.0,4,15,22,2019-02-15 22:53:33
42850,450.0,25.66115740740741,1000.0,0,11,18,2019-03-11 18:32:49
42851,50.0,35.06865740740741,50.0,5,16,9,2019-03-16 09:47:02
42852,1.0,43.98166666666667,5.0,4,15,17,2019-03-15 17:13:28
42853,470.0,15.125729166666666,370.0,2,27,18,2019-02-27 18:18:22
42854,400.0,42.305289351851854,400.0,1,12,13,2019-02-12 13:51:41
42855,50.0,0.005590277777777777,150.0,0,14,13,2019-01-14 13:48:53
42856,10.0,0.05659722222222222,20.0,0,25,19,2019-02-25 19:01:42
42857,100.0,9.500613425925925,100.0,1,26,4,2019-03-26 04:48:00
42858,100.0,21.07138888888889,200.0,4,15,17,2019-02-15 17:59:17
42859,150.0,8.907858796296296,200.0,2,13,6,2019-02-13 06:51:28
42860,100.0,0.9957175925925926,300.0,0,11,17,2019-02-11 17:26:57
42861,100.0,0.0021643518518518518,100.0,3,7,12,2019-02-07 12:18:09
42862,300.0,28.377152777777777,300.0,1,26,16,2019-02-26 16:05:34
42863,100.0,2.082777777777778,100.0,0,11,6,2019-03-11 06:35:32
42864,200.0,12.117337962962964,200.0,4,15,16,2019-02-15 16:39:06
42865,500.0,2.4556828703703704,250.0,0,25,5,2019-02-25 05:16:09
42866,12.0,0.017152777777777777,20.0,2,27,11,2019-02-27 11:08:57
42867,45.0,12.13398148148148,100.0,1,19,3,2019-02-19 03:18:03
42868,80.0,2.568090277777778,82.0,6,3,5,2019-03-03 05:24:38
42869,200.0,7.626620370370371,200.0,5,16,11,2019-02-16 11:19:39
42870,100.0,1.8199305555555556,150.0,4,15,12,2019-03-15 12:09:39
42871,50.0,19.882071759259258,100.0,5,9,10,2019-02-09 10:45:49
42872,350.0,24.033032407407408,150.0,3,14,17,2019-02-14 17:26:31
42873,200.0,6.3978472222222225,200.0,4,8,19,2019-02-08 19:48:28
42874,100.0,3.0471296296296297,25.0,3,24,17,2019-01-24 17:25:40
42875,500.0,3.1577083333333333,1000.0,1,5,19,2019-02-05 19:11:41
42876,200.0,1.8831828703703704,100.0,5,23,18,2019-03-23 18:21:48
42877,170.0,12.957002314814815,170.0,4,1,15,2019-02-01 15:15:33
42878,200.0,16.9346875,100.0,2,13,13,2019-02-13 13:53:00
42879,100.0,7.602025462962963,200.0,4,22,18,2019-02-22 18:28:48
42880,70.0,7.916990740740741,170.0,4,11,12,2019-01-11 12:15:37
42881,350.0,0.368587962962963,100.0,3,14,15,2019-02-14 15:06:04
42882,100.0,10.884699074074074,100.0,6,10,16,2019-03-10 16:12:20
42883,250.0,2.8675,200.0,0,25,7,2019-02-25 07:36:34
42884,250.0,2.793888888888889,450.0,0,18,5,2019-02-18 05:25:45
42885,200.0,18.018379629629628,200.0,2,20,5,2019-02-20 05:05:07
42886,500.0,18.83855324074074,500.0,6,17,11,2019-02-17 11:14:40
42887,3000.0,54.25894675925926,3000.0,3,14,12,2019-03-14 12:44:05
42888,200.0,0.388900462962963,200.0,0,4,16,2019-02-04 16:45:57
42889,177.0,5.903981481481481,177.0,6,17,16,2019-02-17 16:32:56
42890,300.0,10.206342592592593,300.0,5,2,13,2019-02-02 13:27:31
42891,400.0,14.06974537037037,400.0,3,7,8,2019-03-07 08:21:26
42892,200.0,10.100277777777778,200.0,3,14,18,2019-03-14 18:29:42
42893,100.0,5.210277777777778,57.0,3,28,17,2019-02-28 17:54:06
42894,150.0,8.244826388888889,200.0,6,20,11,2019-01-20 11:31:28
42895,500.0,27.733043981481483,500.0,6,17,9,2019-02-17 09:25:58
42896,50.0,8.827569444444444,50.0,6,10,15,2019-03-10 15:14:54
42897,1000.0,42.74758101851852,500.0,6,10,7,2019-03-10 07:45:40
42898,250.0,31.718263888888888,100.0,0,18,18,2019-02-18 18:50:45
42899,250.0,7.979791666666666,300.0,2,27,4,2019-02-27 04:55:22
42900,100.0,11.145162037037037,100.0,1,5,17,2019-03-05 17:49:15
42901,50.0,12.46011574074074,100.0,5,2,13,2019-03-02 13:17:26
42902,100.0,13.802974537037038,100.0,3,24,5,2019-01-24 05:23:11
42903,100.0,4.679918981481482,100.0,5,2,6,2019-03-02 06:30:17
42904,100.0,1.6271296296296296,200.0,0,28,7,2019-01-28 07:15:00
42905,40.0,17.853703703703705,90.0,0,25,13,2019-02-25 13:44:35
42906,100.0,14.747662037037037,100.0,3,14,10,2019-03-14 10:11:06
42907,20.0,8.874201388888888,23.0,2,16,12,2019-01-16 12:03:24
42908,500.0,41.23185185185185,400.0,4,1,13,2019-03-01 13:51:50
42909,50.0,0.001724537037037037,100.0,3,7,11,2019-02-07 11:38:32
42910,50.0,0.8911342592592593,50.0,2,27,15,2019-02-27 15:40:59
42911,100.0,2.0642824074074073,100.0,5,23,8,2019-02-23 08:51:49
42912,200.0,8.995486111111111,200.0,0,11,21,2019-02-11 21:38:13
42913,250.0,6.884965277777778,250.0,4,22,13,2019-03-22 13:43:15
42914,100.0,29.448645833333334,200.0,6,17,5,2019-02-17 05:19:05
42915,100.0,16.94724537037037,100.0,3,7,18,2019-03-07 18:44:52
42916,100.0,11.129618055555556,30.0,0,28,18,2019-01-28 18:17:07
42917,200.0,2.494872685185185,200.0,6,27,17,2019-01-27 17:27:27
42918,100.0,7.999733796296296,100.0,4,8,16,2019-02-08 16:37:08
42919,150.0,0.9189930555555555,18.0,5,23,12,2019-02-23 12:47:56
42920,100.0,0.005324074074074074,100.0,6,17,16,2019-03-17 16:13:06
42921,100.0,16.073483796296298,100.0,5,16,18,2019-03-16 18:17:55
42922,250.0,0.005092592592592593,100.0,1,8,14,2019-01-08 14:21:55
42923,1000.0,17.969166666666666,300.0,2,13,5,2019-02-13 05:49:47
42924,200.0,3.097048611111111,20.0,3,7,18,2019-03-07 18:23:18
42925,15.0,6.816388888888889,100.0,0,28,6,2019-01-28 06:36:20
42926,200.0,15.919756944444444,180.0,2,20,13,2019-02-20 13:43:54
42927,80.0,49.23211805555555,50.0,5,16,19,2019-03-16 19:30:23
42928,5.0,0.004247685185185185,100.0,6,24,16,2019-02-24 16:42:40
42929,100.0,19.02568287037037,88.0,1,29,17,2019-01-29 17:50:55
42930,30.0,11.840208333333333,50.0,2,20,13,2019-02-20 13:03:36
42931,200.0,29.049166666666668,150.0,1,19,18,2019-03-19 18:00:16
42932,100.0,2.9082291666666666,100.0,0,25,15,2019-03-25 15:43:04
42933,100.0,5.487141203703704,100.0,2,13,8,2019-03-13 08:18:38
42934,100.0,20.894108796296297,50.0,1,5,14,2019-03-05 14:45:13
42935,100.0,2.545023148148148,100.0,0,18,5,2019-02-18 05:56:26
42936,700.0,54.177592592592596,500.0,4,1,17,2019-03-01 17:04:30
42937,99.0,13.458553240740741,1000.0,1,5,5,2019-03-05 05:16:59
42938,100.0,9.506018518518518,50.0,3,24,5,2019-01-24 05:15:30
42939,200.0,4.478553240740741,400.0,0,11,5,2019-03-11 05:34:58
42940,100.0,0.0008680555555555555,100.0,0,4,14,2019-03-04 14:38:29
42941,250.0,5.2924189814814815,250.0,4,15,13,2019-02-15 13:06:58
42942,50.0,0.9754050925925926,50.0,2,13,9,2019-02-13 09:06:56
42943,200.0,16.271585648148147,200.0,0,25,19,2019-03-25 19:56:48
42944,50.0,4.019490740740741,50.0,5,23,14,2019-02-23 14:57:33
42945,300.0,12.83619212962963,250.0,6,17,13,2019-02-17 13:38:20
42946,50.0,4.703483796296296,50.0,3,21,10,2019-03-21 10:45:26
42947,200.0,12.073958333333334,300.0,4,22,18,2019-02-22 18:14:18
42948,100.0,8.184780092592593,50.0,4,8,16,2019-02-08 16:07:09
42949,500.0,29.982291666666665,500.0,0,11,9,2019-03-11 09:03:56
42950,100.0,14.03505787037037,100.0,1,19,16,2019-03-19 16:28:36
42951,50.0,9.019212962962962,100.0,5,9,9,2019-02-09 09:26:39
42952,100.0,10.548055555555555,100.0,2,20,8,2019-02-20 08:04:19
42953,170.0,8.862604166666667,50.0,4,22,15,2019-02-22 15:38:12
42954,970.0,43.7521875,970.0,2,13,7,2019-03-13 07:47:32
42955,5.0,0.17849537037037036,5.0,3,31,13,2019-01-31 13:13:54
42956,100.0,3.0757523148148147,50.0,0,18,20,2019-03-18 20:34:10
42957,50.0,0.5245023148148148,10.0,1,26,7,2019-03-26 07:32:59
42958,50.0,13.988819444444445,50.0,1,5,6,2019-03-05 06:22:40
42959,50.0,9.987638888888888,100.0,2,27,18,2019-02-27 18:11:10
42960,100.0,16.851990740740742,200.0,2,20,8,2019-02-20 08:43:32
42961,500.0,0.013414351851851853,100.0,6,20,12,2019-01-20 12:06:56
42962,200.0,11.998125,400.0,5,9,15,2019-03-09 15:19:11
42963,50.0,6.979907407407407,50.0,3,28,16,2019-02-28 16:55:27
42964,150.0,28.691388888888888,250.0,1,12,4,2019-02-12 04:27:35
42965,500.0,20.726238425925924,500.0,1,12,7,2019-02-12 07:55:27
42966,100.0,2.4093055555555556,100.0,6,3,13,2019-03-03 13:53:40
42967,60.0,4.15974537037037,100.0,2,30,10,2019-01-30 10:06:32
42968,150.0,36.49954861111111,150.0,1,5,20,2019-03-05 20:01:18
42969,50.0,10.930532407407407,50.0,6,17,16,2019-03-17 16:20:16
42970,200.0,1.9419675925925926,50.0,3,21,4,2019-02-21 04:42:13
42971,300.0,25.050613425925928,100.0,0,4,11,2019-02-04 11:46:22
42972,170.0,25.00545138888889,200.0,0,11,15,2019-02-11 15:55:16
42973,10.0,0.6755324074074074,50.0,5,2,9,2019-03-02 09:20:29
42974,40.0,1.7705208333333333,200.0,2,27,13,2019-02-27 13:14:30
42975,100.0,7.492650462962963,100.0,2,30,7,2019-01-30 07:05:44
42976,30.0,0.4613657407407407,100.0,0,4,5,2019-03-04 05:19:12
42977,350.0,0.0060648148148148145,50.0,4,1,7,2019-02-01 07:03:04
42978,99.0,8.085185185185185,120.0,3,7,17,2019-02-07 17:51:53
42979,100.0,0.006574074074074074,100.0,4,11,7,2019-01-11 07:20:33
42980,150.0,9.773923611111112,200.0,3,17,11,2019-01-17 11:56:02
42981,200.0,2.2170949074074073,280.0,6,13,0,2019-01-13 00:52:29
42982,167.0,20.90074074074074,250.0,1,29,15,2019-01-29 15:48:45
42983,100.0,0.010289351851851852,100.0,0,11,10,2019-03-11 10:29:56
42984,120.0,6.908379629629629,100.0,5,19,17,2019-01-19 17:26:23
42985,15.0,0.040185185185185185,10.0,1,26,10,2019-03-26 10:33:32
42986,220.0,17.813958333333332,250.0,5,16,8,2019-02-16 08:43:36
42987,400.0,37.305787037037035,400.0,3,21,15,2019-02-21 15:58:06
42988,170.0,6.506388888888889,100.0,6,24,6,2019-02-24 06:45:41
42989,100.0,84.06304398148148,5.0,1,26,8,2019-03-26 08:18:27
42990,20.0,12.866319444444445,80.0,0,14,7,2019-01-14 07:45:20
42991,30.0,11.025069444444444,82.0,6,3,20,2019-03-03 20:13:06
42992,430.0,30.13798611111111,450.0,2,13,8,2019-03-13 08:16:04
42993,500.0,15.018842592592593,200.0,3,7,17,2019-03-07 17:32:02
42994,100.0,0.0026157407407407405,100.0,0,14,17,2019-01-14 17:31:09
42995,100.0,12.975266203703704,50.0,3,17,16,2019-01-17 16:23:38
42996,50.0,17.950671296296296,100.0,6,3,17,2019-03-03 17:31:36
42997,50.0,0.9889351851851852,50.0,5,2,7,2019-02-02 07:36:39
42998,200.0,5.137118055555556,200.0,5,16,10,2019-02-16 10:02:53
42999,250.0,16.981944444444444,1300.0,5,23,12,2019-03-23 12:45:27
43000,200.0,48.692939814814814,200.0,4,15,20,2019-03-15 20:00:22
43001,50.0,6.082916666666667,50.0,4,15,11,2019-03-15 11:29:24
43002,20.0,0.002789351851851852,1.0,1,5,19,2019-03-05 19:53:22
43003,500.0,10.962418981481482,100.0,2,20,7,2019-03-20 07:28:36
43004,200.0,19.991828703703703,100.0,6,24,15,2019-03-24 15:59:58
43005,50.0,50.02244212962963,100.0,4,15,17,2019-03-15 17:51:42
43006,50.0,0.9755902777777777,50.0,2,6,10,2019-03-06 10:59:28
43007,100.0,2.2108449074074072,100.0,6,27,12,2019-01-27 12:00:38
43008,200.0,30.28045138888889,200.0,1,26,16,2019-02-26 16:40:03
